Time,Station,Temperature,Moisture,Light,Wind Direction,PM2.5,PM10,CO,NOx,SO2
26/08/2023 18:55:00,SVDT1,29.1,89.1,0,102,1.2,1.4,3,0,0
26/08/2023 18:54:00,SVDT1,29.1,88.8,0,99,0.7,0.9,3,0,0
26/08/2023 18:53:00,SVDT1,29.1,88.6,0,96,0.9,3.2,3,0,0
26/08/2023 18:52:00,SVDT1,29.1,88.5,0,112,0.9,2.8,3,0,0
26/08/2023 18:51:00,SVDT1,29.1,88.6,0,111,0.8,0.9,3,0,0
26/08/2023 18:50:00,SVDT1,29.1,88.7,0,96,1.1,1.3,3,0,0
26/08/2023 18:49:00,SVDT1,29.1,88.6,0,100,0.8,0.9,3,0,0
26/08/2023 18:48:00,SVDT1,29.1,88.4,0,93,0.8,1,3,0,0
26/08/2023 18:47:00,SVDT1,29.1,88.4,0,95,1,2,3,0,0
26/08/2023 18:46:00,SVDT1,29.1,88.6,0,110,1.2,1.9,3,0,0
26/08/2023 18:45:00,SVDT1,29.1,88.5,0,116,1.3,2,3,0,0
26/08/2023 18:44:00,SVDT1,29.1,88.5,0,81,1,2.6,3,0,0
26/08/2023 18:43:00,SVDT1,29.2,88.6,0,92,1.1,1.6,3,0,0
26/08/2023 18:42:00,SVDT1,29.2,88.1,0,78,1,1.2,3,0,0
26/08/2023 18:41:00,SVDT1,29.2,88,0,86,1,1.2,3,0,0
26/08/2023 18:40:00,SVDT1,29.3,88,0,108,1.2,2.4,3,0,0
26/08/2023 18:39:00,SVDT1,29.3,87.9,0,92,1.1,3.4,3,0,0
26/08/2023 18:38:00,SVDT1,29.3,87.7,0,108,1.1,1.8,4,0,0
26/08/2023 18:37:00,SVDT1,29.3,87.6,0,123,0.5,0.6,4,0,0
26/08/2023 18:36:00,SVDT1,29.3,87.3,0,133,1.8,4.3,4,0,0
26/08/2023 18:35:00,SVDT1,29.3,87.4,0,97,1,2.6,4,0,0
26/08/2023 18:34:00,SVDT1,29.3,87.5,0,118,1,2.5,4,0,0
26/08/2023 18:33:00,SVDT1,29.3,87.5,0,101,1.2,11.4,4,0,0
26/08/2023 18:32:00,SVDT1,29.4,87.6,0,105,1.8,3,4,0,0
26/08/2023 18:31:00,SVDT1,29.4,87.3,0,100,1.3,2.6,4,0,0
26/08/2023 18:30:00,SVDT1,29.4,87.4,0,113,0.9,1.4,4,0,0
26/08/2023 18:29:00,SVDT1,29.4,87.1,0,116,1,1.7,4,0,0
26/08/2023 18:28:00,SVDT1,29.5,87,0,134,1.3,1.6,4,0,0
26/08/2023 18:27:00,SVDT1,29.5,87,0,106,1.4,3.1,4,0,0
26/08/2023 18:26:00,SVDT1,29.5,86.7,0,86,1.3,2.3,4,0,0
26/08/2023 18:25:00,SVDT1,29.5,86.8,0,93,1.9,6.6,4,0,0
26/08/2023 18:24:00,SVDT1,29.6,86.6,0,89,1.4,5,4,0,0
26/08/2023 18:23:00,SVDT1,29.6,86.6,0,115,1.1,1.9,4,0,0
26/08/2023 18:22:00,SVDT1,29.6,86.1,0,82,1.3,2,4,0,0
26/08/2023 18:21:00,SVDT1,29.6,86.2,0,72,1.6,5,4,0,0
26/08/2023 18:20:00,SVDT1,29.6,86.1,1,91,1.1,4.3,4,0,0
26/08/2023 18:19:00,SVDT1,29.7,85.8,1,106,1.7,3.3,4,0,0
26/08/2023 18:18:00,SVDT1,29.7,86.1,1,129,1.2,1.3,4,0,0
26/08/2023 18:17:00,SVDT1,29.7,86.1,1,133,1.4,3.6,4,0,0
26/08/2023 18:16:00,SVDT1,29.7,86.1,1,105,1.3,2.9,4,0,0
26/08/2023 18:15:00,SVDT1,29.7,86.2,1,71,1.1,1.8,4,0,0
26/08/2023 18:14:00,SVDT1,29.8,85.8,2,110,1,1.4,4,0,0
26/08/2023 18:13:00,SVDT1,29.8,85.6,2,99,0.9,1.3,4,0,0
26/08/2023 18:12:00,SVDT1,29.8,85.4,2,111,0.9,1.8,4,0,0
26/08/2023 18:11:00,SVDT1,29.8,85.4,3,102,0.7,0.8,4,0,0
26/08/2023 18:10:00,SVDT1,29.8,85.4,4,98,1,1.6,4,0,0
26/08/2023 18:09:00,SVDT1,29.8,85.5,5,134,1,1.9,4,0,0
26/08/2023 18:08:00,SVDT1,29.8,85.5,6,64,1.4,5.8,4,0,0
26/08/2023 18:07:00,SVDT1,29.9,85.6,7,87,1.3,1.4,4,0,0
26/08/2023 18:06:00,SVDT1,29.9,85.6,8,84,0.9,1,4,0,0
26/08/2023 18:05:00,SVDT1,29.9,85.7,10,94,1.2,2.2,4,0,0
26/08/2023 18:04:00,SVDT1,29.9,85.4,13,117,1.1,8.6,4,0,0
26/08/2023 18:03:00,SVDT1,29.9,85.3,17,68,1.4,2.7,4,0,0
26/08/2023 18:02:00,SVDT1,29.9,85.9,19,132,2,4.2,4,0,0
26/08/2023 18:01:00,SVDT1,29.9,85.7,22,135,1.8,3.9,4,0,0
26/08/2023 18:00:00,SVDT1,30,85.8,24,127,1.2,3,4,0,0
26/08/2023 17:59:00,SVDT1,30,85.9,28,86,1.1,2.7,4,0,0
26/08/2023 17:58:00,SVDT1,30,85.6,33,86,0.9,1,4,0,0
26/08/2023 17:57:00,SVDT1,30,85.8,38,104,1.6,3.1,4,0,0
26/08/2023 17:56:00,SVDT1,30,85.7,41,70,0.9,0.9,4,0,0
26/08/2023 17:55:00,SVDT1,30,85.9,41,101,0.9,1.1,4,0,0
26/08/2023 17:54:00,SVDT1,30,85.8,39,82,1.4,2.2,4,0,0
26/08/2023 17:53:00,SVDT1,30,85.8,35,75,1.1,3,4,0,0
26/08/2023 17:52:00,SVDT1,30,86,39,101,0.8,1.2,4,0,0
26/08/2023 17:51:00,SVDT1,30,85.9,48,94,1.1,1.7,4,0,0
26/08/2023 17:50:00,SVDT1,30.1,85.8,52,94,1.2,3.4,4,0,0
26/08/2023 17:49:00,SVDT1,30.1,85.7,53,95,1.1,3.2,4,0,0
26/08/2023 17:48:00,SVDT1,30.1,85.4,48,124,1.4,2.4,4,0,0
26/08/2023 17:47:00,SVDT1,30,85.4,42,72,1.2,2.3,4,0,0
26/08/2023 17:46:00,SVDT1,30.1,85.6,39,98,1.3,3.4,4,0,0
26/08/2023 17:45:00,SVDT1,30.1,85.6,39,112,1.5,2.6,4,0,0
26/08/2023 17:44:00,SVDT1,30.1,85.3,45,82,1,2.3,4,0,0
26/08/2023 17:43:00,SVDT1,30.1,85.2,52,84,1.9,7.8,4,0,0
26/08/2023 17:42:00,SVDT1,30.1,85.1,63,90,1.5,3.2,4,0,0
26/08/2023 17:41:00,SVDT1,30.1,84.9,66,94,1.4,5.7,4,0,0
26/08/2023 17:40:00,SVDT1,30.1,84.6,67,114,1.3,1.9,4,0,0
26/08/2023 17:39:00,SVDT1,30.2,84.7,73,90,1.5,4.6,4,0,0
26/08/2023 17:38:00,SVDT1,30.2,84.7,80,99,1.4,2.2,4,0,0
26/08/2023 17:37:00,SVDT1,30.2,84.5,80,101,2.1,3.3,4,0,0
26/08/2023 17:36:00,SVDT1,30.2,84.8,81,72,1.5,3.7,4,0,0
26/08/2023 17:35:00,SVDT1,30.2,84.3,85,123,1.8,6.5,4,0,0
26/08/2023 17:34:00,SVDT1,30.2,84.3,87,129,1.4,4.2,4,0,0
26/08/2023 17:33:00,SVDT1,30.2,84.3,89,108,1.4,2.7,4,0,0
26/08/2023 17:32:00,SVDT1,30.3,84.3,90,146,1.4,3.2,4,0,0
26/08/2023 17:31:00,SVDT1,30.3,84.3,90,95,1.7,3,4,0,0
26/08/2023 17:30:00,SVDT1,30.3,83.8,91,121,2.2,4.9,4,0,0
26/08/2023 17:29:00,SVDT1,30.3,84.2,92,90,2.7,5.7,4,0,0
26/08/2023 17:28:00,SVDT1,30.3,83.9,92,73,2.4,4.6,4,0,0
26/08/2023 17:27:00,SVDT1,30.3,83.5,93,120,2.1,5.7,4,0,0
26/08/2023 17:26:00,SVDT1,30.4,83.9,93,114,1.6,2.5,4,0,0
26/08/2023 17:25:00,SVDT1,30.4,83.8,94,85,1.5,4.8,4,0,0
26/08/2023 17:24:00,SVDT1,30.5,83.6,96,100,1.5,4.5,4,0,0
26/08/2023 17:23:00,SVDT1,30.5,83.1,101,97,1.3,3,4,0,0
26/08/2023 17:22:00,SVDT1,30.5,82.9,105,94,1.6,3.3,4,0,0
26/08/2023 17:21:00,SVDT1,30.6,82.4,110,126,1.5,1.8,4,0,0
26/08/2023 17:20:00,SVDT1,30.6,82.2,116,121,1.5,2.9,4,0,0
26/08/2023 17:19:00,SVDT1,30.6,82.2,121,111,1.1,2.5,4,0,0
26/08/2023 17:18:00,SVDT1,30.7,82.1,129,121,0.8,1.2,4,0,0
26/08/2023 17:17:00,SVDT1,30.7,81.9,136,103,1.3,2.8,4,0,0
26/08/2023 17:16:00,SVDT1,30.7,81.5,145,120,1.1,1.7,4,0,0
26/08/2023 17:15:00,SVDT1,30.8,81.6,153,103,0.9,2.5,4,0,0
26/08/2023 17:14:00,SVDT1,30.8,81.7,161,124,1,1.7,4,0,0
26/08/2023 17:13:00,SVDT1,30.8,81.3,167,149,1.1,1.3,4,0,0
26/08/2023 17:12:00,SVDT1,30.9,81.4,181,96,0.8,1.6,4,0,0
26/08/2023 17:11:00,SVDT1,30.9,81.2,191,159,0.6,0.6,4,0,0
26/08/2023 17:10:00,SVDT1,30.9,81,196,145,0.7,1.5,4,0,0
26/08/2023 17:09:00,SVDT1,31,81,208,118,1.3,4.4,4,0,0
26/08/2023 17:08:00,SVDT1,31,80.6,218,91,1.1,2.9,4,0,0
26/08/2023 17:07:00,SVDT1,31,81.5,220,154,1.9,5,4,0,0
26/08/2023 17:06:00,SVDT1,31.1,81,221,173,1.1,6.3,4,0,0
26/08/2023 17:05:00,SVDT1,31.2,80.8,221,142,0.9,1.9,4,0,0
26/08/2023 17:04:00,SVDT1,31.2,80.6,222,80,1.2,1.7,4,0,0
26/08/2023 17:03:00,SVDT1,31.2,80.3,222,96,1,2.2,4,0,0
26/08/2023 17:02:00,SVDT1,31.3,80.2,213,80,1.2,2.3,4,0,0
26/08/2023 17:01:00,SVDT1,31.3,80.3,205,119,0.8,4.2,4,0,0
26/08/2023 17:00:00,SVDT1,31.4,80.2,206,90,1,4.4,4,0,0
26/08/2023 16:59:00,SVDT1,31.4,79.7,227,81,0.9,3,5,0,0
26/08/2023 16:58:00,SVDT1,31.5,79.5,254,151,1,4.8,5,0,0
26/08/2023 16:57:00,SVDT1,31.6,79.5,277,160,1.1,2.9,5,0,0
26/08/2023 16:56:00,SVDT1,31.6,78.8,311,138,0.7,2.1,5,0,0
26/08/2023 16:55:00,SVDT1,31.7,78.8,344,116,1.2,1.3,5,0,0
26/08/2023 16:54:00,SVDT1,31.8,79,365,83,1.4,2.5,5,0,0
26/08/2023 16:53:00,SVDT1,31.9,78.3,404,90,1.4,3.7,5,0,0
26/08/2023 16:52:00,SVDT1,32,78.7,443,139,0.9,1.4,5,0,0
26/08/2023 16:51:00,SVDT1,32.1,78.2,455,94,1.6,4.2,5,0,0
26/08/2023 16:50:00,SVDT1,32.1,77.9,445,131,1.1,1.9,5,0,0
26/08/2023 16:49:00,SVDT1,32.2,77.7,481,93,1.4,3.1,5,0,0
26/08/2023 16:48:00,SVDT1,32.2,77.7,596,164,1.8,4.9,5,0,0
26/08/2023 16:47:00,SVDT1,32.2,77.4,719,73,1.5,4.3,5,0,0
26/08/2023 16:46:00,SVDT1,32.2,77.6,797,110,1.3,2,5,0,0
26/08/2023 16:45:00,SVDT1,32.1,77.9,851,123,0.9,1.1,5,0,0
26/08/2023 16:44:00,SVDT1,32,77.8,848,142,0.9,2,5,0,0
26/08/2023 16:43:00,SVDT1,32,78.8,818,133,1,10.5,5,0,0
26/08/2023 16:42:00,SVDT1,31.9,79.3,766,166,1.4,2.5,5,0,0
26/08/2023 16:41:00,SVDT1,31.8,78.6,722,120,0.9,6.5,5,0,0
26/08/2023 16:40:00,SVDT1,31.8,78.4,679,106,1.1,2.1,5,0,0
26/08/2023 16:39:00,SVDT1,31.7,78.7,611,82,1.4,8.8,5,0,0
26/08/2023 16:38:00,SVDT1,31.7,78.8,594,75,1.4,2.5,5,0,0
26/08/2023 16:37:00,SVDT1,31.6,78.9,557,73,1.2,2.4,5,0,0
26/08/2023 16:36:00,SVDT1,31.6,78.6,539,108,1.3,4.7,5,0,0
26/08/2023 16:35:00,SVDT1,31.6,78.8,499,179,1.4,2.8,5,0,0
26/08/2023 16:34:00,SVDT1,31.7,79.4,479,66,1.2,4.8,5,0,0
26/08/2023 16:33:00,SVDT1,31.7,79.6,457,141,1,2,5,0,0
26/08/2023 16:32:00,SVDT1,31.7,79.1,425,107,0.9,1.8,5,0,0
26/08/2023 16:31:00,SVDT1,31.7,79.5,385,116,0.9,2.4,5,0,0
26/08/2023 16:30:00,SVDT1,31.7,79.1,356,121,1.1,2.4,5,0,0
26/08/2023 16:29:00,SVDT1,31.8,78.9,339,80,2.4,4.7,5,0,0
26/08/2023 16:28:00,SVDT1,31.9,78.6,345,77,2,4.3,5,0,0
26/08/2023 16:27:00,SVDT1,31.9,78.1,343,162,1.4,2,5,0,0
26/08/2023 16:26:00,SVDT1,31.9,78.4,335,139,1.5,2.5,5,0,0
26/08/2023 16:25:00,SVDT1,32,78.5,325,118,1.2,2.4,5,0,0
26/08/2023 16:24:00,SVDT1,32,78.1,322,136,1.6,2,5,0,0
26/08/2023 16:23:00,SVDT1,32.1,77.8,330,80,1.3,3.6,5,0,0
26/08/2023 16:22:00,SVDT1,32.1,77.8,347,184,1.1,2.5,5,0,0
26/08/2023 16:21:00,SVDT1,32.2,77.8,376,104,1.1,1.5,5,0,0
26/08/2023 16:20:00,SVDT1,32.3,77.4,410,100,1,1.5,5,0,0
26/08/2023 16:19:00,SVDT1,32.4,77,426,138,1.1,1.4,5,0,0
26/08/2023 16:18:00,SVDT1,32.6,76.9,440,99,1.2,1.8,5,0,0
26/08/2023 16:17:00,SVDT1,32.7,75.9,460,95,1.6,4.9,5,0,0
26/08/2023 16:16:00,SVDT1,32.9,75.7,473,118,1.1,1.9,5,0,0
26/08/2023 16:15:00,SVDT1,33.1,75.9,488,179,0.9,1.4,5,0,0
26/08/2023 16:14:00,SVDT1,33.2,75.4,521,161,1.2,2.4,5,0,0
26/08/2023 16:13:00,SVDT1,33.3,75.3,624,144,1.5,2.5,5,0,0
26/08/2023 16:12:00,SVDT1,33.3,75,708,139,1.2,2.7,5,0,0
26/08/2023 16:11:00,SVDT1,33.3,74.5,793,107,1.1,3.5,5,0,0
26/08/2023 16:10:00,SVDT1,33.3,75.2,863,138,0.9,1.2,5,0,0
26/08/2023 16:09:00,SVDT1,33.4,75.5,891,154,1,1.7,5,0,0
26/08/2023 16:08:00,SVDT1,33.5,75.9,867,199,0.9,2.2,5,0,0
26/08/2023 16:07:00,SVDT1,33.6,75.6,904,137,2.2,7.1,5,0,0
26/08/2023 16:06:00,SVDT1,33.8,74.7,970,197,1.4,1.8,5,0,0
26/08/2023 16:05:00,SVDT1,33.9,74.6,1045,146,0.8,0.9,5,0,0
26/08/2023 16:04:00,SVDT1,33.9,73.4,1092,240,0.8,1.3,5,0,0
26/08/2023 16:03:00,SVDT1,33.8,72.9,1119,135,1.1,2.2,5,0,0
26/08/2023 16:02:00,SVDT1,33.8,73.4,1171,114,0.9,1.1,5,0,0
26/08/2023 16:01:00,SVDT1,33.8,73.7,1196,136,1.3,1.6,5,0,0
26/08/2023 16:00:00,SVDT1,33.8,73.7,1174,113,0.9,1.8,5,0,0
26/08/2023 15:59:00,SVDT1,33.7,74.5,1155,173,0.9,1.2,5,0,0
26/08/2023 15:58:00,SVDT1,33.7,74.2,1073,143,0.9,1.7,5,0,0
26/08/2023 15:57:00,SVDT1,33.9,73.4,1053,158,1.1,3.2,5,0,0
26/08/2023 15:56:00,SVDT1,34,73.6,1125,118,0.7,1.9,5,0,0
26/08/2023 15:55:00,SVDT1,33.8,74,2088,174,1,1.9,5,0,0
26/08/2023 15:54:00,SVDT1,33.7,74.1,1877,86,0.8,2,5,0,0
26/08/2023 15:53:00,SVDT1,33.7,74.5,2377,78,1.1,2.8,5,0,0
26/08/2023 15:52:00,SVDT1,33.6,74.1,3081,111,1.4,3.5,5,0,0
26/08/2023 15:51:00,SVDT1,33.6,74.2,2868,168,2,3.3,5,0,0
26/08/2023 15:50:00,SVDT1,33.5,74.3,1924,163,1.4,2.7,5,0,0
26/08/2023 15:49:00,SVDT1,33.4,75.5,2884,157,1,2,5,0,0
26/08/2023 15:48:00,SVDT1,33.3,76.1,2385,210,1.6,2.8,5,0,0
26/08/2023 15:47:00,SVDT1,33.1,76.8,2780,155,1.5,4.3,5,0,0
26/08/2023 15:46:00,SVDT1,32.9,77.7,2149,101,1.1,2,5,0,0
26/08/2023 15:45:00,SVDT1,32.6,78.5,1710,147,0.7,1.6,5,0,0
26/08/2023 15:44:00,SVDT1,32.4,78.4,1804,123,1,1.5,5,0,0
26/08/2023 15:43:00,SVDT1,32.4,77.9,1160,157,1,1.8,5,0,0
26/08/2023 15:42:00,SVDT1,32.4,78,854,186,1.2,1.7,5,0,0
26/08/2023 15:41:00,SVDT1,32.3,78.2,801,186,1.1,2.7,5,0,0
26/08/2023 15:40:00,SVDT1,32.3,77.9,761,94,1.6,9.9,6,0,0
26/08/2023 15:39:00,SVDT1,32.4,77.7,738,102,0.8,3.4,6,0,0
26/08/2023 15:38:00,SVDT1,32.4,77.7,713,127,1.5,4.2,6,0,0
26/08/2023 15:37:00,SVDT1,32.4,78,682,138,1.2,2.5,6,0,0
26/08/2023 15:36:00,SVDT1,32.3,77.5,680,90,1,1.8,6,0,0
26/08/2023 15:35:00,SVDT1,32.4,77.6,715,169,0.9,1.6,6,0,0
26/08/2023 15:34:00,SVDT1,32.4,78.1,750,118,1.3,4,6,0,0
26/08/2023 15:33:00,SVDT1,32.5,77.7,719,137,1.1,1.6,6,0,0
26/08/2023 15:32:00,SVDT1,32.6,78.2,669,134,0.8,1.4,6,0,0
26/08/2023 15:31:00,SVDT1,32.6,78.1,668,125,1.6,2.4,6,0,0
26/08/2023 15:30:00,SVDT1,32.7,77.8,668,152,1.3,1.6,6,0,0
26/08/2023 15:29:00,SVDT1,32.7,77.5,675,80,1.5,4.2,6,0,0
26/08/2023 15:28:00,SVDT1,32.8,77.5,675,88,1.1,2.3,6,0,0
26/08/2023 15:27:00,SVDT1,32.9,78,679,111,1.2,1.8,6,0,0
26/08/2023 15:26:00,SVDT1,32.9,77.3,724,136,0.9,1.7,6,0,0
26/08/2023 15:25:00,SVDT1,32.8,77.6,847,127,0.9,1.1,6,0,0
26/08/2023 15:24:00,SVDT1,32.8,77.9,945,183,0.9,3.5,6,0,0
26/08/2023 15:23:00,SVDT1,32.8,77.8,1011,122,1.2,1.8,6,0,0
26/08/2023 15:22:00,SVDT1,32.8,77.6,998,118,1.5,2,6,0,0
26/08/2023 15:21:00,SVDT1,32.9,77.3,839,95,1.2,1.7,6,0,0
26/08/2023 15:20:00,SVDT1,32.9,77.4,733,170,0.7,0.8,6,0,0
26/08/2023 15:19:00,SVDT1,33,77.4,771,96,1.4,4.9,6,0,0
26/08/2023 15:18:00,SVDT1,33,76.5,692,110,1.5,3.2,6,0,0
26/08/2023 15:17:00,SVDT1,33.1,76.7,671,115,1.5,2.5,6,0,0
26/08/2023 15:16:00,SVDT1,33.1,76.6,671,110,1.4,2.5,6,0,0
26/08/2023 15:15:00,SVDT1,33.2,76.4,672,132,1.3,2.7,6,0,0
26/08/2023 15:14:00,SVDT1,33.4,75.7,682,75,1,1.4,6,0,0
26/08/2023 15:13:00,SVDT1,33.5,74.8,784,106,1.1,1.8,6,0,0
26/08/2023 15:12:00,SVDT1,33.6,73.8,883,115,1.1,2.3,6,0,0
26/08/2023 15:11:00,SVDT1,33.8,73.8,774,121,1.3,2.8,6,0,0
26/08/2023 15:10:00,SVDT1,33.8,73.7,707,104,1.3,2.4,6,0,0
26/08/2023 15:09:00,SVDT1,33.9,73.9,668,83,1.6,2.2,6,0,0
26/08/2023 15:08:00,SVDT1,34,73.2,669,233,1.3,5,6,0,0
26/08/2023 15:07:00,SVDT1,34.3,72.5,742,132,1.3,4.3,6,0,0
26/08/2023 15:06:00,SVDT1,34.5,72.1,934,113,1.5,4.3,6,0,0
26/08/2023 15:05:00,SVDT1,34.5,71.7,1115,89,1.3,3.1,6,0,0
26/08/2023 15:04:00,SVDT1,34.6,71.9,1092,94,0.8,1,6,0,0
26/08/2023 15:03:00,SVDT1,34.7,71.4,1057,144,1,1.4,6,0,0
26/08/2023 15:02:00,SVDT1,34.7,71.4,1133,134,0.8,1.9,6,0,0
26/08/2023 15:01:00,SVDT1,34.6,71.6,1268,100,1,1.9,6,0,0
26/08/2023 15:00:00,SVDT1,34.3,71.2,1297,94,1,1.6,6,0,0
26/08/2023 14:59:00,SVDT1,34.3,69.4,1240,129,0.5,0.6,6,0,0
26/08/2023 14:58:00,SVDT1,34.4,70,1012,76,0.9,1.2,6,0,0
26/08/2023 14:57:00,SVDT1,34.4,70.8,944,90,0.9,1.2,6,0,0
26/08/2023 14:56:00,SVDT1,34.5,70,932,79,1,1.5,6,0,0
26/08/2023 14:55:00,SVDT1,34.6,70.7,1324,168,1.4,2.7,6,0,0
26/08/2023 14:54:00,SVDT1,34.6,70.8,1297,98,1.1,2.8,6,0,0
26/08/2023 14:53:00,SVDT1,34.6,71.1,1127,110,1.1,1.9,6,0,0
26/08/2023 14:52:00,SVDT1,34.6,69.9,991,92,0.9,1.2,6,0,0
26/08/2023 14:51:00,SVDT1,34.7,68.7,933,92,0.8,1.9,6,0,0
26/08/2023 14:50:00,SVDT1,34.8,68.9,752,95,0.9,3.2,6,0,0
26/08/2023 14:49:00,SVDT1,34.9,69.5,705,138,0.8,1.1,6,0,0
26/08/2023 14:48:00,SVDT1,35.1,69.3,696,146,1.2,2.7,6,0,0
26/08/2023 14:47:00,SVDT1,35.2,67.3,678,116,1.1,3.9,6,0,0
26/08/2023 14:46:00,SVDT1,35.5,66.5,721,81,0.7,3.1,6,0,0
26/08/2023 14:45:00,SVDT1,35.7,67.1,1498,170,0.9,1.5,6,0,0
26/08/2023 14:44:00,SVDT1,35.8,66.7,1965,72,0.8,1.5,6,0,0
26/08/2023 14:43:00,SVDT1,35.8,66.6,3192,80,0.7,1.4,6,0,0
26/08/2023 14:42:00,SVDT1,35.8,66.7,3683,66,0.5,1,6,0,0
26/08/2023 14:41:00,SVDT1,35.9,66.5,3598,133,0.5,2.1,6,0,0
26/08/2023 14:40:00,SVDT1,35.8,67.7,3335,110,0.9,5,6,0,0
26/08/2023 14:39:00,SVDT1,35.7,67.9,1607,129,0.7,1.5,6,0,0
26/08/2023 14:38:00,SVDT1,35.8,67.4,1382,109,0.9,2.1,6,0,0
26/08/2023 14:37:00,SVDT1,35.7,68.3,1676,95,1.3,2.7,6,0,0
26/08/2023 14:36:00,SVDT1,35.6,67.9,1319,89,1,3.4,6,0,0
26/08/2023 14:35:00,SVDT1,35.4,67.9,1229,87,0.9,5.1,6,0,0
26/08/2023 14:34:00,SVDT1,35.2,66.7,1138,96,0.5,0.8,6,0,0
26/08/2023 14:33:00,SVDT1,35.2,66.5,1257,113,0.6,0.7,6,0,0
26/08/2023 14:32:00,SVDT1,35.1,66.8,1222,101,0.6,1.9,6,0,0
26/08/2023 14:31:00,SVDT1,34.9,66.9,1322,81,0.5,0.9,6,0,0
26/08/2023 14:30:00,SVDT1,34.8,66.1,1351,88,0.5,0.5,6,0,0
26/08/2023 14:29:00,SVDT1,34.9,66.1,1560,141,0.7,0.9,6,0,0
26/08/2023 14:28:00,SVDT1,35,66.5,1257,104,1,1.2,6,0,0
26/08/2023 14:27:00,SVDT1,35,66.5,1307,123,0.7,0.7,6,0,0
26/08/2023 14:26:00,SVDT1,35,66.4,1607,93,0.5,1.1,6,0,0
26/08/2023 14:25:00,SVDT1,34.9,65.9,1588,108,1.3,2.6,6,0,0
26/08/2023 14:24:00,SVDT1,34.8,66,1247,158,0.7,1.6,6,0,0
26/08/2023 14:23:00,SVDT1,34.9,66.2,960,109,0.8,1.7,6,0,0
26/08/2023 14:22:00,SVDT1,34.9,65.8,1564,119,0.7,0.9,6,0,0
26/08/2023 14:21:00,SVDT1,34.8,65.5,1894,82,0.7,0.9,6,0,0
26/08/2023 14:20:00,SVDT1,35.1,66.3,2219,123,0.8,1.4,6,0,0
26/08/2023 14:19:00,SVDT1,35.1,65.9,2644,110,0.6,1.2,6,0,0
26/08/2023 14:18:00,SVDT1,35.2,65.6,3709,96,0.6,0.6,6,0,0
26/08/2023 14:17:00,SVDT1,35.1,67.2,1830,119,0.8,2.4,6,0,0
26/08/2023 14:16:00,SVDT1,35.1,64.9,2095,140,0.6,1.1,6,0,0
26/08/2023 14:15:00,SVDT1,35.2,64.4,958,130,0.8,2.9,6,0,0
26/08/2023 14:14:00,SVDT1,35.3,64.6,2203,179,0.7,1.4,6,0,0
26/08/2023 14:13:00,SVDT1,35.3,64.8,2036,101,0.7,0.9,6,0,0
26/08/2023 14:12:00,SVDT1,35.2,65.3,2520,132,0.7,1.2,6,0,0
26/08/2023 14:11:00,SVDT1,35.2,65.9,2662,92,0.5,0.9,6,0,0
26/08/2023 14:10:00,SVDT1,35.1,66,3460,189,0.9,1.9,6,0,0
26/08/2023 14:09:00,SVDT1,35.2,65.4,2742,191,0.8,1.9,6,0,0
26/08/2023 14:08:00,SVDT1,35.3,65.5,1558,105,0.4,0.4,6,0,0
26/08/2023 14:07:00,SVDT1,35.3,66.1,796,106,0.5,0.7,6,0,0
26/08/2023 14:06:00,SVDT1,35.3,67.6,943,89,0.6,0.7,6,0,0
26/08/2023 14:05:00,SVDT1,35.3,66.7,899,151,1,1.5,6,0,0
26/08/2023 14:04:00,SVDT1,35.4,66.4,1010,85,1,3.1,6,0,0
26/08/2023 14:03:00,SVDT1,35.3,65.4,953,107,0.9,1.8,6,0,0
26/08/2023 14:02:00,SVDT1,35.4,64.8,830,126,0.6,0.7,6,0,0
26/08/2023 14:01:00,SVDT1,35.4,66.5,825,96,0.4,0.5,6,0,0
26/08/2023 14:00:00,SVDT1,35.4,67.2,714,118,0.6,1,6,0,0
26/08/2023 13:59:00,SVDT1,35.4,66.3,670,126,0.4,0.6,6,0,0
26/08/2023 13:58:00,SVDT1,35.5,64.4,669,100,0.5,2.7,6,0,0
26/08/2023 13:57:00,SVDT1,35.6,65,672,93,0.5,0.9,6,0,0
26/08/2023 13:56:00,SVDT1,35.7,64.8,861,115,0.4,0.9,6,0,0
26/08/2023 13:55:00,SVDT1,35.8,64.1,1267,147,0.4,0.6,6,0,0
26/08/2023 13:54:00,SVDT1,36,64.3,1027,130,1.3,3.8,6,0,0
26/08/2023 13:53:00,SVDT1,35.9,64.4,883,112,0.8,1.6,6,0,0
26/08/2023 13:52:00,SVDT1,35.9,63.4,917,98,0.8,1.8,6,0,0
26/08/2023 13:51:00,SVDT1,36.2,63.2,1001,120,0.6,1,6,0,0
26/08/2023 13:50:00,SVDT1,36.5,63.2,737,150,0.6,0.7,6,0,0
26/08/2023 13:49:00,SVDT1,36.6,64,1796,93,1.2,2.2,6,0,0
26/08/2023 13:48:00,SVDT1,36.5,63.6,1748,135,0.7,1.3,6,0,0
26/08/2023 13:47:00,SVDT1,36.4,62.4,3226,116,0.5,0.6,6,0,0
26/08/2023 13:46:00,SVDT1,36.5,63.3,3420,188,0.8,1.7,6,0,0
26/08/2023 13:45:00,SVDT1,36.6,63.2,3754,119,0.5,0.6,6,0,0
26/08/2023 13:44:00,SVDT1,36.6,63,3707,104,0.4,0.5,6,0,0
26/08/2023 13:43:00,SVDT1,36.5,63,3778,141,0.4,0.6,6,0,0
